EmployeeID,FullName,Skill,Rating
E0726,Thomas Harris,Technical,2
E0727,Bridget Sanchez,Technical,3.5
E0728,Melissa Medina,Technical,2.5
E0729,Jonathan Moyer,Technical,1.5
E0730,Jonathan Mccarthy,Technical,5
E0731,Nicole Benton,Technical,2.5
E0732,Kathryn Page,Technical,1
E0733,Jonathan Brown,Technical,2
E0734,Reginald Adams,Technical,4.5
E0735,Amber Gutierrez DVM,Technical,1
E0736,Jay Mitchell,Technical,5
E0737,Brittany Brown,Technical,5
E0738,Barbara Mooney,Technical,1
E0739,Richard Smith,Technical,4
E0740,Meagan Allen,Technical,4
E0741,Michael Davis,Technical,1.5
E0742,Cathy Gonzalez,Technical,4.5
E0743,Linda Owens,Technical,1
E0744,Elizabeth Howard,Technical,4.5
E0745,Marie Hayes,Technical,2
E0746,Steven Cruz,Technical,3
E0747,Ryan White,Technical,1.5
E0748,Kathy Gutierrez,Technical,3
E0749,Tom Sharp,Technical,3.5
E0750,Sara Phillips,Technical,3
E0751,James Drake,Technical,1.5
E0752,Mary Morales,Technical,2.5
E0753,Jacqueline Thomas,Technical,1
E0754,George Stephenson,Technical,2
E0755,Thomas Dean,Technical,5
E0756,Brian Williams,Technical,4
E0757,Donald Obrien,Technical,2.5
E0758,Peter Vargas,Technical,2.5
E0759,Lawrence Hernandez,Technical,4.5
E0760,Karen Harrell,Technical,4.5
E0761,Raymond Cox,Technical,3
E0762,Steven Perez,Technical,5
E0763,Michael Vincent,Technical,4.5
E0764,Tiffany Smith,Technical,4
E0765,Crystal Diaz,Technical,5
E0766,Theodore Hill,Technical,2
E0767,Louis Lin,Technical,2.5
E0768,Donna Suarez,Technical,4
E0769,Judy Griffith,Technical,3.5
E0770,Nicholas Silva,Technical,2
E0771,Yvonne Moore,Technical,2
E0772,Jillian Harris,Technical,4
E0773,Amanda Harris,Technical,5
E0774,Suzanne Contreras,Technical,3.5
E0775,Billy Hopkins,Technical,4
E0776,Melinda Garcia,Technical,4
E0777,Mr. Brian Thomas,Technical,2.5
E0778,Tyler Walter,Technical,2.5
E0779,Andrew Herring,Technical,1.5
E0780,David Thomas,Technical,4
E0781,Cody Lopez,Technical,1
E0782,Donna Weber,Technical,5
E0783,Michael Hernandez,Technical,2
E0784,Andrew Greene,Technical,3
E0785,Belinda Conrad,Technical,1
E0786,Nina Castillo,Technical,3
E0787,Gloria Jones,Technical,2.5
E0788,Nicholas Taylor,Technical,1.5
E0789,Erika Simpson,Technical,5
E0790,Michelle Norton,Technical,1
E0791,David Carter,Technical,2.5
E0792,Kyle Burke,Technical,1.5
E0793,Patrick Allen,Technical,4.5
E0794,Julie Wheeler,Technical,4
E0795,Amber Jackson,Technical,5
E0796,Leslie Cervantes,Technical,5
E0797,Courtney Jackson,Technical,5
E0798,Alan Clark,Technical,1
E0799,Brett Hill,Technical,3
E0800,April Gamble,Technical,4
E0801,Kelly Gonzales DVM,Technical,2.5
E0802,Molly Johnston,Technical,1.5
E0803,Jasmine Rivera,Technical,2
E0804,Dan Matthews,Technical,2.5
E0805,Shelia Ferguson,Technical,2
E0806,April Valdez,Technical,4.5
E0807,Sarah Barnett,Technical,4.5
E0808,Pamela Mcclain,Technical,2.5
E0809,Jon Campbell,Technical,5
E0810,Andrew Waller,Technical,2.5
E0811,Erica Fitzgerald,Technical,1.5
E0812,Michael Smith,Technical,3.5
E0813,Barbara Miller,Technical,1.5
E0814,Christopher Ramsey,Technical,4
E0815,Makayla Choi,Technical,4.5
E0816,Kimberly Williams,Technical,1.5
E0817,Wendy Price,Technical,3
E0818,Timothy Barnes,Technical,4.5
E0819,Kelly Neal,Technical,1.5
E0820,Todd Pena,Technical,4.5
E0821,Brandon Clark,Technical,3
E0822,Colin Olson,Technical,2
E0823,Misty Johnson,Technical,4.5
E0824,Robert Brown,Technical,4
E0825,Luke Morgan,Technical,4
E0826,Steven Powers,Technical,1.5
E0827,Mathew Morton,Technical,1.5
E0828,Terry Molina,Technical,1
E0829,Matthew Summers,Technical,4
E0830,Tammy Branch,Technical,2
E0831,Deborah Taylor,Technical,5
E0832,Jeffrey Merritt,Technical,2.5
E0833,Allison James,Technical,1
E0834,William Reed,Technical,1.5
E0835,Dennis Montoya,Technical,1.5
E0836,Barbara Leach,Technical,2
E0837,Chris Kidd,Technical,2.5
E0838,Clifford Escobar,Technical,4
E0839,Susan Sanford,Technical,4
E0840,John Simon,Technical,4
E0841,Richard Ferrell,Technical,1.5
E0842,Jeffrey Macdonald II,Technical,2
E0843,Jacqueline Hill,Technical,3.5
E0844,Kathy Conway,Technical,1.5
E0845,Peter Thomas,Technical,1
E0846,Lindsey Shaw,Technical,3.5
E0847,Kimberly Dixon,Technical,3.5
E0848,Victor Gonzalez,Technical,2
E0849,Alexander Johnson,Technical,2
E0850,George Case,Technical,5
E0851,Kristine Gregory,Technical,3
E0852,Darlene Simmons,Technical,2.5
E0853,Lisa James,Technical,2.5
E0854,Ryan Tran,Technical,3
E0855,Joshua Murray MD,Technical,2
E0856,Christopher Allen,Technical,3.5
E0857,Brendan Greene,Technical,1.5
E0858,Brian Irwin,Technical,4
E0859,Janet Sanchez,Technical,4
E0860,Tony Arroyo,Technical,3.5
E0861,Sandra Burns,Technical,2
E0862,Robert Watson,Technical,3
E0863,Michele Woodward,Technical,3
E0864,Margaret Caldwell,Technical,1
E0865,Joy Lewis,Technical,5
E0866,Melissa Valentine,Technical,1.5
E0867,Kathryn White,Technical,3
E0868,Mark Charles,Technical,5
E0869,Adrian Mcintyre,Technical,2.5
E0870,Patrick Green,Technical,4
E0871,Timothy Collins,Technical,1
E0872,Colton Ramos,Technical,2
E0873,Donna Reed,Technical,1
E0874,Wendy Ortega,Technical,4
E0875,Patrick Alvarado,Technical,2.5
E0876,Charles Duncan,Technical,2.5
E0877,William Johnson,Technical,5
E0878,Nancy Patton,Technical,1
E0879,Jon Walsh,Technical,5
E0880,Crystal Yoder,Technical,3.5
E0881,Dennis Mahoney,Technical,4.5
E0882,Anthony Solis,Technical,3.5
E0883,Tyler Miller,Technical,4.5
E0884,Melissa Rogers,Technical,4.5
E0885,Brent Leon,Technical,3
E0886,Nathan Howell,Technical,3.5
E0887,Dr. Brandon Jones,Technical,5
E0888,Lauren Mayo,Technical,3.5
E0889,Trevor Bennett,Technical,3.5
E0890,Susan Cox,Technical,4.5
E0891,Mitchell Davis,Technical,3.5
E0892,David Robertson,Technical,4
E0893,Jeffrey Johnson,Technical,2
E0894,Lisa Morrison,Technical,5
E0895,Kathryn Johnson,Technical,4
E0896,Shirley Leon,Technical,4.5
E0897,Christopher Osborne MD,Technical,2.5
E0898,Andrea Randall,Technical,2
E0899,Charles Torres,Technical,4
E0900,Diane Huff,Technical,4
E0901,Arthur Richard,Technical,2
E0902,Travis Saunders,Technical,5
E0903,Carol Lynch,Technical,2
E0904,Timothy Herrera,Technical,3.5
E0905,Jeffrey Johns,Technical,3.5
E0906,Amber Estrada,Technical,2
E0907,Trevor Moore,Technical,4.5
E0908,Tammie Montoya,Technical,4.5
E0909,Corey Turner,Technical,3
E0910,Michael Parker PhD,Technical,2.5
E0911,Lori Yates,Technical,4.5
E0912,Andrea Taylor,Technical,1
E0913,Latoya Hubbard,Technical,5
E0914,Austin Brown,Technical,2
E0915,Cesar Davidson,Technical,4
E0916,Linda Haynes,Technical,5
E0917,Sydney Francis,Technical,1
E0918,Samuel Russell,Technical,5
E0919,Tina Guzman,Technical,2
E0920,Bryan Welch,Technical,4
E0921,Mark Walker,Technical,1.5
E0922,Matthew Davis,Technical,2
E0923,Darren Reeves,Technical,2.5
E0924,Karen Walker,Technical,4.5
E0925,Nicole Thomas,Technical,3
E0926,Mark Hurley,Technical,2.5
E0927,Micheal Hughes,Technical,3
E0928,Mary Smith,Technical,2.5
E0929,David Thomas,Technical,4.5
E0930,Valerie Johnson,Technical,1.5
E0931,Amy Oliver,Technical,5
E0932,Mrs. Crystal Parker,Technical,4.5
E0933,Gerald Chan,Technical,3.5
E0934,Jason Jones,Technical,2
E0935,Debra Clarke,Technical,3
E0936,Andrea Morris,Technical,3.5
E0937,John Smith,Technical,5
E0938,Jessica Horne,Technical,1.5
E0939,Ashley James,Technical,4
E0940,Cheryl Williams,Technical,4.5
E0941,Paul Lindsey,Technical,1.5
E0942,Shannon Davis,Technical,3
E0943,Christopher Francis,Technical,2
E0944,Roy Davis,Technical,1.5
E0945,Tricia Green,Technical,4.5
E0946,Timothy Russell,Technical,2.5
E0947,Robert Hart,Technical,1.5
E0948,Albert Rangel,Technical,5
E0949,Jason Williams,Technical,2
E0950,Nicole Higgins,Technical,3.5
E0951,Brenda Hill,Technical,2.5
E0952,George Adams,Technical,2.5
E0953,Victoria Chan,Technical,5
E0954,Tony Gonzales,Technical,3.5
E0955,Steven Garcia,Technical,4
E0956,Andrew Jenkins,Technical,4.5
E0957,Brenda Garcia,Technical,5
E0958,Zachary Young,Technical,2
E0959,Teresa Johnson,Technical,4.5
E0960,Blake Padilla,Technical,1.5
E0961,Christopher Johnson,Technical,2.5
E0962,Keith Ramirez,Technical,4
E0963,Walter Garcia,Technical,5
E0964,Angela Payne,Technical,3
E0965,Nathan Hall,Technical,2
E0966,Cynthia Stark,Technical,2.5
E0967,Carrie Stephens,Technical,4
E0968,Jordan Powell,Technical,1.5
E0969,Erica Wise,Technical,4.5
E0970,Mary Fernandez,Technical,4
E0971,Brandon Robinson,Technical,4
E0972,Crystal Johnston,Technical,2
E0973,Tanya Price,Technical,1
E0974,Michael Warren,Technical,3.5
E0975,David Phillips,Technical,2.5
E0976,Alexis Simon,Technical,3
E0977,Frank Carr,Technical,3
E0978,Charles Chan,Technical,4
E0979,Michael Stevenson,Technical,4
E0980,Justin Johnson,Technical,3.5
E0981,Jeremiah Walker,Technical,2.5
E0982,Patrick Gonzalez,Technical,5
E0983,Cathy Gray,Technical,2.5
E0984,Melissa Herrera,Technical,3
E0985,Peter Nichols,Technical,2
E0986,Timothy Jones,Technical,1.5
E0987,Michael Baker,Technical,2
E0988,Laurie Adams,Technical,2
E0989,Wendy Castillo,Technical,2
E0990,Toni Sanchez,Technical,2
E0991,Alan Warren,Technical,4.5
E0992,Victor Parks,Technical,3.5
E0993,Scott Morgan,Technical,1
E0994,Justin Jones,Technical,5
E0995,Megan Grant,Technical,2
E0996,Lisa Anderson,Technical,2
E0997,Tiffany Shaffer,Technical,4.5
E0998,Christopher Rodgers,Technical,1
E0999,Adrienne Green,Technical,5
E1000,Ashley Cline,Technical,3.5
E1001,Christopher Lopez,Technical,1
E1002,Terry Moore,Technical,2.5
E1003,Jessica Smith,Technical,4.5
E1004,Angela Collins,Technical,4
E1005,Lance Johnson,Technical,2
E1006,Frances Rodriguez,Technical,3.5
E1007,Elizabeth Ryan,Technical,3.5
E1008,Chelsea Melton,Technical,2
E1009,Carla Mercado,Technical,2.5
E1010,Rebecca Ayala,Technical,2
E1011,Michael Calderon,Technical,5
E1012,Emily Clayton,Technical,2.5
E1013,Kimberly Taylor,Technical,2
E1014,Joshua Barnes,Technical,4.5
E1015,Alison Jackson,Technical,1.5
E1016,Christina Reese,Technical,2
E1017,Anthony Coleman,Technical,3.5
E1018,Sarah Ortiz,Technical,4
E1019,Angela Greene,Technical,1
E1020,Patricia Gardner,Technical,4.5
E1021,Eric Reese,Technical,1
E1022,Joseph Boyle,Technical,1.5
E1023,Cody Tucker,Technical,1
E1024,James Davis,Technical,4
E1025,Penny Garcia,Technical,4
E1026,Kevin Evans,Technical,4.5
E1027,Christopher Perry,Technical,1
E1028,Scott Martinez,Technical,2.5
E1029,Steven Pruitt,Technical,1
E1030,Anne Lee,Technical,2.5
E1031,Mitchell Santana,Technical,4
E1032,William Baker,Technical,4
E1033,Kristen Lewis,Technical,1
E1034,Wanda Butler,Technical,3
E1035,Ashley Thomas,Technical,3
E1036,Jennifer Rodgers,Technical,5
E1037,Danielle Garcia,Technical,4
E1038,Suzanne Hill,Technical,1.5
E1039,Richard Serrano,Technical,1.5
E1040,Brian Lutz,Technical,2.5
E1041,Anthony Smith,Technical,5
E1042,Joanna Gardner,Technical,1
E1043,Andrea Owens,Technical,3.5
E1044,Edward Contreras,Technical,2.5
E1045,Elizabeth Tran,Technical,3
E1046,Jeffrey Holmes,Technical,1
E1047,Jody Woods,Technical,3.5
E1048,Kimberly Norris,Technical,3
E1049,Andrew Lee,Technical,4.5
E1050,Rachel Rodriguez,Technical,2.5
E1051,Joseph Holt,Technical,5
E1052,Marcus Phillips,Technical,5
E1053,Matthew Elliott,Technical,4.5
E1054,Brenda Jackson,Technical,1
E1055,Nicole Carter,Technical,2
E1056,Travis Curry,Technical,5
E1057,Anita Murray,Technical,1
E1058,Blake Hunter,Technical,2
E1059,Heather Dawson,Technical,3.5
E1060,Stephen Mitchell,Technical,5
E1061,Anna Jones,Technical,3
E1062,Emily Cabrera,Technical,3
E1063,Jessica Johnson,Technical,3.5
E1064,Daniel Garza,Technical,5
E1065,David Lyons,Technical,3.5
E1066,Justin Anderson,Technical,2.5
E1067,Ashley Wilson,Technical,3.5
E1068,Mikayla Mann,Technical,1.5
E1069,Steven Jones,Technical,1
E1070,Kevin Howard,Technical,4
E1071,Linda Armstrong,Technical,1
E1072,Heather Huff,Technical,3
E1073,Nicholas Lamb,Technical,2
E1074,Cody Fleming,Technical,3
E1075,Rachel Glover,Technical,5
E1076,Carl Peters,Technical,4.5
E1077,Kathleen Pollard,Technical,2
E1078,Taylor Crosby,Technical,4
E1079,Jane Massey,Technical,3.5
E1080,Jonathan Greene,Technical,1
E1081,Darrell James,Technical,2
E1082,Amy Jones,Technical,4.5
E1083,Matthew Nixon,Technical,3.5
E1084,Jacob Jones,Technical,4.5
E1085,William Pineda,Technical,2
E1086,Lindsay Gonzales,Technical,3
E1087,Margaret Gonzalez,Technical,2
E1088,Dana Chavez,Technical,2
E1089,Andrew Roberts,Technical,5
E1090,John Harris,Technical,3
E1091,Rachel Barton,Technical,3.5
E1092,John Steele,Technical,3.5
E1093,Barbara Wright,Technical,1.5
E1094,Jeffrey Hardin,Technical,3.5
E1095,Lisa Snyder,Technical,4.5
E1096,Mark Willis,Technical,3.5
E1097,Christina Carter,Technical,4.5
E1098,Samantha Campbell,Technical,2
E1099,John Joyce,Technical,3
E1100,Antonio Martinez,Technical,1
E1101,Carl Rodriguez,Technical,3.5
E1102,Patricia Charles,Technical,2.5
E1103,Carol Ford,Technical,4
E1104,Victoria Peters,Technical,4
E1105,Jeremy Jones,Technical,2
E1106,Robert Carter,Technical,5
E1107,Christopher Martinez,Technical,1.5
E1108,Joshua Pacheco,Technical,2.5
E1109,Miss Susan Harris,Technical,4
E1110,Kevin Hicks,Technical,3
E1111,Bradley Pierce,Technical,3.5
E1112,Samantha Austin,Technical,4
E1113,Brian Davis,Technical,2.5
E1114,Margaret Garcia,Technical,4.5
E1115,Nicolas Hendricks,Technical,2.5
E1116,Alexander Hawkins,Technical,5
E1117,Charles Clark,Technical,2
E1118,Brenda Vance,Technical,2.5
E1119,Tony Porter,Technical,3
E1120,Charles Price,Technical,4.5
E1121,Mr. Richard Hanson,Technical,3
E1122,Vincent Robinson,Technical,3.5
E1123,David Smith,Technical,2.5
E1124,Dawn Perkins,Technical,3
E1125,Sandra Knight,Technical,2.5
E1126,Samantha Conley,Technical,3
E1127,Alexander Jones,Technical,2.5
E1128,Kristy Brown,Technical,3.5
E1129,David Benton,Technical,1.5
E1130,Cassandra Smith,Technical,1.5
E1131,Mr. Patrick Davis,Technical,4
E1132,Elizabeth Brooks,Technical,3.5
E1133,Ann Stevenson,Technical,3.5
E1134,David Bradley,Technical,4.5
E1135,Lance Shaffer,Technical,5
E1136,Jon Briggs,Technical,1
E1137,Dr. James Frye DVM,Technical,1
E1138,Michael Harrington,Technical,1.5
E1139,Joshua Peterson,Technical,4.5
E1140,Bradley Jones,Technical,1.5
E1141,James Lopez,Technical,3.5
E1142,Crystal Reyes,Technical,3
E1143,Jessica Davis,Technical,4
E1144,Richard Gonzalez,Technical,3.5
E1145,Danielle Smith,Technical,1
E1146,Barbara George,Technical,3.5
E1147,Ashlee Pierce,Technical,2.5
E1148,Thomas Hunt,Technical,4
E1149,Alicia Cain,Technical,3.5
E1150,Michael Carrillo,Technical,1
E1151,Sharon Williams,Technical,1
E1152,Christian White,Technical,5
E1153,Thomas Thornton,Technical,1
E1154,Morgan Ray,Technical,3
E1155,Ms. Robyn Sellers MD,Technical,1
E1156,Evelyn Bates,Technical,3
E1157,James Cooper,Technical,1.5
E1158,Mandy Klein,Technical,5
E1159,Sue Lucero,Technical,1.5
E1160,Margaret Morton,Technical,1.5
E1161,Stefanie Simmons,Technical,1.5
E1162,Julie Snow,Technical,2
E1163,Lori Stone,Technical,4
E1164,Virginia Gray,Technical,2
E1165,Alison Roberts,Technical,4
E1166,Melanie Sullivan,Technical,3
E1167,Brandy Logan,Technical,3.5
E1168,Norma Acevedo,Technical,4.5
E1169,Jordan Marquez,Technical,4
E1170,Abigail James,Technical,2.5
E1171,Brad White DVM,Technical,4
E1172,Charles Dunlap,Technical,3.5
E1173,Mark Jacobs,Technical,4
E1174,Heather Warner,Technical,4
E1175,Yolanda Henry,Technical,4
E1176,Rebecca Conrad,Technical,2
E1177,George Luna,Technical,3
E1178,Madison Ortiz,Technical,2
E1179,Timothy Thornton,Technical,4.5
E1180,Kristen Henry,Technical,4
E1181,Elijah Murphy,Technical,4.5
E1182,Pamela Jones,Technical,4.5
E1183,Eddie Franklin,Technical,5
E1184,Ashley Garner,Technical,3
E1185,Nicholas Simpson,Technical,4.5
E1186,Julia Silva,Technical,5
E1187,Melissa Chavez,Technical,2.5
E1188,Preston Ramirez,Technical,4
E1189,Rachel Fox,Technical,3
E1190,William Atkins,Technical,3.5
E1191,Angela Crawford,Technical,5
E1192,Ian Hubbard,Technical,2.5
E1193,Craig Townsend,Technical,3
E1194,Nathan Gutierrez,Technical,1
E1195,Benjamin Wise,Technical,1.5
E1196,Kristopher Harris,Technical,3
E1197,Melissa Walsh,Technical,1.5
E1198,Donald Peterson,Technical,3
E1199,Rachel Jones,Technical,3.5
E1200,Ashley Johnson,Technical,3
E1201,Christopher Robinson DVM,Technical,3.5
E1202,Katelyn Stokes,Technical,3.5
E1203,Christina Rodriguez,Technical,3
E1204,Kaitlyn Nelson,Technical,5
E1205,Renee Norton,Technical,1.5
E1206,Charles Garcia,Technical,4.5
E1207,Tracy Gonzalez,Technical,3
E1208,Jared Larsen,Technical,1
E1209,Maria Richardson,Technical,4
E1210,Jeffrey Matthews,Technical,1.5
E1211,Joann Browning,Technical,4
E1212,Heather Shaw,Technical,3.5
E1213,Tina Small,Technical,4.5
E1214,Mrs. Janet Kim,Technical,2
E1215,Angel Miller,Technical,2
E1216,Jill Grimes,Technical,2.5
E1217,Bob Dudley,Technical,3.5
E1218,Kristin Barnes,Technical,1.5
E1219,Anna Campbell,Technical,1.5
E1220,Ian Oneill,Technical,2
E1221,Todd Garcia,Technical,3.5
E1222,Susan Manning,Technical,3.5
E1223,Justin Fuller,Technical,1.5
E1224,Dominique Frank,Technical,1
E1225,Olivia Hess,Technical,2.5
E1226,Ronald Smith,Technical,2
E1227,Julie West,Technical,4.5
E1228,Jason Fernandez,Technical,4
E1229,Wanda Shaw,Technical,4.5
E1230,Charles Young,Technical,3
E1231,Megan Bird,Technical,2
E1232,Mr. James Meyers,Technical,5
E1233,Scott Lucero,Technical,4
E1234,Ricky Garcia,Technical,3
E1235,Benjamin Mcknight,Technical,3.5
E1236,Taylor Smith,Technical,4.5
E1237,Claire Mccoy,Technical,2
E1238,Dr. Christopher Webb,Technical,2.5
E1239,Anthony Osborne,Technical,5
E1240,Sue Watson,Technical,3
E1241,Joshua Long,Technical,2
E1242,Mrs. Janice Sanchez,Technical,2.5
E1243,David Landry,Technical,2.5
E1244,Courtney Sandoval,Technical,4.5
E1245,Brian Johnson,Technical,1
E1246,Erica Hooper,Technical,1
E1247,Theresa Hayes,Technical,1.5
E1248,Raymond Lynch,Technical,4.5
E1249,Robert Anderson,Technical,3.5
E1250,Noah Johnston,Technical,5
E1251,Kim Mayer,Technical,2
E1252,Michael Cox,Technical,2.5
E1253,Nicholas Johnson,Technical,2.5
E1254,Tracy Walker,Technical,2
E1255,Sara Quinn,Technical,3
E1256,Robert Shaw,Technical,4
E1257,Michelle King,Technical,3
E1258,Mary Proctor,Technical,3
E1259,Jennifer Lawson,Technical,3
E1260,David Griffin,Technical,1
E1261,Benjamin Pope,Technical,3
E1262,Sarah Gilbert,Technical,2.5
E1263,Teresa Richardson,Technical,3.5
E1264,Yvette Hall,Technical,1.5
E1265,Lauren Williams,Technical,2.5
E1266,Thomas Edwards,Technical,4.5
E1267,Jordan Nguyen,Technical,2
E1268,Valerie Miller,Technical,1
E1269,Christopher Gibson,Technical,5
E1270,Laura Casey,Technical,1
E1271,Ebony Black,Technical,4
E1272,Daisy Clark,Technical,1.5
E1273,Briana Hall,Technical,4.5
E1274,Leslie Casey,Technical,5
E1275,Christian Dunn,Technical,2.5
E1276,Marie Daniels,Technical,4.5
E1277,Jessica Smith,Technical,5
E1278,Roberto Cook,Technical,3.5
E1279,Daniel Patrick,Technical,5
E1280,Kathryn Mccarty,Technical,2
E1281,Andrea Diaz,Technical,5
E1282,William Shah,Technical,1.5
E1283,Crystal Harrell,Technical,1
E1284,Bruce Hansen,Technical,2
E1285,Valerie Nelson,Technical,5
E1286,Anita Howard,Technical,1
E1287,Mr. Daniel Riley,Technical,4
E1288,Jerry Miles,Technical,1
E1289,Gregory Flores,Technical,4.5
E1290,Pamela Berry,Technical,2.5
E1291,Alexis Mercer,Technical,2.5
E1292,Chelsea Reed,Technical,3
E1293,Jessica Carey,Technical,4.5
E1294,Alexis Moore,Technical,3
E1295,Gary Lawson,Technical,2
E1296,Larry Lambert,Technical,3.5
E1297,Allison Davenport,Technical,1
E1298,Joseph Johnson,Technical,4
E1299,Richard Hill,Technical,4
E1300,Cheryl Salazar,Technical,1
E1301,Harold Berry,Technical,3.5
E1302,Jessica Church,Technical,1.5
E1303,Melissa Owens,Technical,1
E1304,Matthew Ortiz,Technical,1.5
E1305,Christopher Reid,Technical,4.5
E1306,Mary Roberts,Technical,3.5
E1307,Kristina Osborne,Technical,4.5
E1308,Tiffany Little,Technical,3
E1309,Erica Patrick,Technical,1.5
E1310,Juan Vazquez,Technical,2.5
E1311,Larry Chapman,Technical,1
E1312,Derrick Gilbert,Technical,4
E1313,Michael Martinez,Technical,4
E1314,Rita Taylor,Technical,2.5
E1315,Erin Valenzuela,Technical,3.5
E1316,Stacy Gomez,Technical,1.5
E1317,Maria Castaneda,Technical,2
E1318,Matthew Irwin,Technical,1
E1319,Sara Cuevas,Technical,3.5
E1320,Karen George,Technical,1
